"country","year","militaryexpenditures","lifeExp","GDPpercap","GDP","HIV","healthcare","womenEd","menEd"
"Russia",1996,4.10897499750971,65.7,3128230.53641394,462161651219260,NA,146.6043859,10.9,11.1
"Rwanda",1996,5.32858020568695,44.6,413966.103685666,2407426295654.02,17000,10.99523558,1.6,3
"Saudi Arabia",1996,8.46807787280307,75.8,18270104.5765176,343230716713296,NA,248.3618144,2.7,6.4
"Senegal",1996,1.57476291637684,58.8,908867.096232596,7829257012808.18,600,24.08150634,0.9,2.2
"Seychelles",1996,2.09583233341333,69.9,12484586.3314804,954034633692.736,NA,355.52011538,8.9,7.7
"Sierra Leone",1996,1.97434584440508,51.9,414301.77965394,1615021668506.06,150,35.11120584,0.8,2.2
"Singapore",1996,4.30825079950763,76.7,42517055.7016856,156067356364177,60,765.81114252,4.9,6.8
"Slovak Republic",1996,3.03334143927638,72.8,9672788.54636178,51975384736267,60,253.44172823,9.9,11.1
"Slovenia",1996,1.55694554536573,75,16841076.8208763,33490636916145.6,60,811.86076018,9.2,10.2
"South Africa",1996,1.92473868077643,61.6,6039932.0006204,241598786032192,41000,271.16793666,6.3,6.8
"Spain",1996,1.38438973947727,78.1,24623984.1946636,972110228097990,5900,1176.67553736,6.6,7.1
"Sri Lanka",1996,5.51991334777537,71.3,1446228.13004592,26518038992522,60,26.13121774,7.1,7.8
"Sudan",1996,1.1790760875239,60.6,615023.0488,19191023980264.1,3100,11.5210148,1.7,4
"Swaziland",1996,1.65439260771025,57.1,2794004.52122026,2751066259738.14,2400,87.96369161,4.7,5.3
"Sweden",1996,2.24390007093098,79.1,47806926.4348062,422660940996268,150,2564.23320285,11.3,11.2
"Switzerland",1996,1.39112728920775,79.1,65710614.3887936,454625738697300,600,4266.3571134,11.5,12.7
"Syria",1996,6.03598139701848,73.1,2481800.8853341,36032877411427,NA,59.48382827,3,5.5
"Tajikistan",1996,1.29672085230868,63.3,244189.706687542,1431033240551.03,60,5.52973549,8.4,10.1
"Tanzania",1996,1.5553494732249,53.8,576490.41492,17247237885662.4,89000,7.14312651,2.5,4.4
"Thailand",1996,2.21208176348938,70.6,4218109.22087708,254175302077954,42000,115.97151454,5.1,6.1
"Tunisia",1996,2.02975931355323,73.4,3860841.39291794,35092345672649,60,123.22230318,2.5,6
"Turkey",1996,4.14294228593014,70.6,7847721.7902247,469466240284942,60,116.6936064,3.9,6.3
"Turkmenistan",1996,2.04175858198847,63.2,1167504.64199704,4444443652516.28,NA,18.10106437,8.9,9.9
"Uganda",1996,2.31946971042074,48.2,469426.781867928,10080279187704.9,110000,17.29059239,2.3,4.7
"Ukraine",1996,3.28757706473186,66.7,1217631.97718476,62168865968412.2,600,53.86532096,10.7,10.9
"United Kingdom",1996,2.82797297262724,76.9,44123098.7517946,2474122041832080,1300,1435.14008876,11.8,12.1
"United States",1996,3.50165782921134,76.3,61655976.3929726,16609750104408460,59000,3899.97693343,13,13.2
"Uruguay",1996,2.8059417188601,73.5,12930413.2181278,41836985557500,150,682.39326788,8.5,8.2
"Uzbekistan",1996,1.234188966136,66.7,997522.765981444,23167466239919,60,31.99692252,9.4,10.4
"Venezuela",1996,1.07419328741164,73.1,10010500.1335036,225256274004098,2500,106.06584179,6.8,7
"Yemen",1996,5.28539088297039,60.7,998015.357090514,15679031841132.3,60,25.08845245,NA,NA
"Zambia",1996,1.15690345857317,46.3,662045.021837662,6032487858128.68,53000,21.01976226,3.4,6
"Zimbabwe",1996,3.15241001817631,54.4,1107752.58360014,13172607219838.5,96000,57.09880453,4.6,6.5
"Albania",1997,1.37870662927084,74.1,1791121.94592936,5537973526862.88,NA,36.13518413,7.5,8.7
"Algeria",1997,3.63283228608796,72.4,3380475.07671678,98854952088997.4,60,66.89374205,2.6,3.3
"Angola",1997,5.99388623603924,51.7,572009.094502504,16074440757968.8,6300,13.51675768,1.7,3.7
"Argentina",1997,1.14013954659656,73.6,15988231.0943019,571018538368584,3100,685.65165004,8.7,8.6
"Armenia",1997,3.90384606629595,70,1038981.78444115,3257037501210.36,60,30.28429645,9.8,10.1
"Australia",1997,1.91235430235012,78.8,39419321.0097112,729284812702922,350,1761.0735576,10.7,11.1
"Austria",1997,1.04166120178829,77.6,43276816.605178,344831449059540,60,2549.57557889,9.9,11.1
"Azerbaijan",1997,2.32404979925782,65.3,1025005.27587155,8034247603600.14,60,27.47675755,9.4,10.7
"Bahrain",1997,4.56582732027,73.8,23358718.7115822,13851393173906.3,NA,504.19045056,5.3,7
"Bangladesh",1997,1.43125721102078,63.2,658792.09006204,80616653554104.2,60,NA,1.7,4
"Belarus",1997,1.77193747187049,68,2123268.9672978,21481112142151.8,60,91.0781798,10.3,10.6
"Belgium",1997,1.47499018027658,77.4,41775228.4002146,425323178349648,150,1905.23782861,10.5,11
"Belize",1997,1.43687358565188,69.7,5669787.60069606,1304556721229.76,150,109.88344591,7,7.4
"Bolivia",1997,2.281248331605,65.6,1990421.66984823,15533913521911.6,2100,44.90718202,4.9,6.9
"Botswana",1997,3.0987233638581,52.9,5514956.53564866,9157463902770.04,7100,137.53295062,3.9,3.7
"Brazil",1997,1.59943077358815,69.6,7386551.64029666,1232587726605334,13000,355.47161992,5.3,5.4
"Brunei",1997,7.1012051315278,75.2,37370476.8600082,11387755931642.8,NA,633.80760031,NA,NA
"Bulgaria",1997,2.43071174685653,70.6,2747211.27349956,22829397496948.2,60,63.86194079,10.6,10.7
"Burkina Faso",1997,1.08495590594769,51.6,393629.005875194,4448640721831.14,15000,10.91044579,0.4,1.1
"Burundi",1997,6.35939323220537,45,262899.151339292,1625109263709.78,12000,8.36412757,1.2,2.6
"Cambodia",1997,3.00630964253581,58.7,487381.95179291,5717568816907.62,4900,23.46128839,2.1,4.3
"Cameroon",1997,1.42166031896273,55.5,1111034.61203952,17635294223359.6,16000,28.93216642,2.6,4.9
"Canada",1997,1.24624320151167,78.6,41822224.1258078,1254131399305422,600,1873.00280192,13.1,13.2
"Cape Verde",1997,0.836178851024501,68.2,2007897.06042632,829046640970.6,NA,54.24267138,2.1,3.6
"Chad",1997,1.33098489143206,52.5,353222.067609316,2631004594463.74,5200,11.49603456,0.4,1.8
"Chile",1997,3.20828176754783,76.2,9469128.29966876,140522223793960,NA,417.13501957,8.7,8.9
"China",1997,1.68411988907601,69.1,1549769.26807486,1906332432427188,NA,30.98088366,4.3,6.3
"Colombia",1997,2.80179937307233,72.8,5282043.26442054,199529469543822,6500,270.32099705,5.4,5.7
"Congo, Dem. Rep.",1997,1.375000022,53.2,211820.305643242,9821966712217.04,NA,5.43813436,2.5,6.2
"Cote d'Ivoire",1997,0.798024290631677,52.3,1312316.85397222,20330472982376.6,34000,46.61410676,1.2,3.1
"Croatia",1997,7.64723131223442,73.4,8990488.51062144,41104513470615.4,60,301.78666152,8.5,9.5
"Cyprus",1997,6.00499018833583,77.1,24007692.898,16103496118368.3,NA,716.3966026,9.8,10.9
"Czech Republic",1997,1.66202987494456,74.2,10800319.5806838,111287519317396,60,369.41879905,NA,NA
"Denmark",1997,1.64537361378983,76.2,55847833.0609714,295155295096736,60,2628.59554232,11.8,12.1
"Djibouti",1997,5.28230500582072,60.1,1612323.5029556,1073412433710.21,300,34.00650267,1,3.9
"Dominican Republic",1997,0.783095058411458,72.9,4856390.55019738,39776849568257.6,2600,132.76790367,NA,NA
"Ecuador",1997,2.11118625734511,72.7,2753032.37708738,32414216972988.6,1500,88.45520801,6.4,7
"Egypt",1997,3.19781872884543,68.2,2674017.87806318,171670846076291,60,58.54551543,3.6,6.3
"El Salvador",1997,1.45149745084071,70.8,4103208.5041918,23959057086452,350,155.29782571,5.1,6
"Eritrea",1997,12.8271011965217,59,429656.676175396,1432972471143.11,1000,9.10124162,1.1,2.5
"Estonia",1997,1.05117785623705,70,6940632.35935394,9713657139865.58,60,222.72520888,10.4,9.9
"Ethiopia",1997,2.61700360011077,50.6,249049.519504186,15190719595085.6,NA,4.40284032,0.5,1.5
"Fiji",1997,1.47861466706361,64.1,3919629.19458366,3108912690121.94,60,92.33541517,7.4,8.3
"Finland",1997,1.58316260011175,77.1,41229825.7757774,211914501566242,60,1845.9547342,10.9,10.8
"France",1997,2.90597193202385,78.7,39905811.8237766,2396033931859920,2700,2435.32317818,9.1,9.3
"Gambia",1997,0.519690013017327,63.1,1131465.38349558,1354208510260.46,60,17.81173875,1.1,2.6
"Georgia",1997,1.25358766896378,71.3,1249286.48138198,5661266619030.6,60,56.9572553,11.2,11.3
"Germany",1997,1.53984105406253,77.3,43005442.8883892,3527941659102580,1700,2699.91599411,10.5,11.4
"Ghana",1997,0.658948233593606,59.8,492395.696095038,8782390485866.8,8200,20.48672645,3.6,6.3
"Greece",1997,3.39674104382233,78.1,20674906.5247098,222803212863162,150,1063.95733988,8.4,9.4
"Guatemala",1997,0.742537209040132,67.7,3258346.32984474,34152405931462.6,600,63.92914194,2.8,3.9
"Guinea",1997,1.17267137144351,54,680502.811512952,5567912941153.52,5000,26.33589615,0.6,2.1
"Guinea-Bissau",1997,0.676895594755814,52.8,441789.870954064,517167616946.374,300,16.04043905,0.6,2
"Hungary",1997,1.68915906639044,70.9,8053678.81467948,82876269090955.8,350,308.82049747,10,10.3
"India",1997,2.6456480244027,60.5,792368.877546798,792811133481588,67000,18.35371925,2.2,5
"Indonesia",1997,0.738256193447403,66.7,1751918.43403784,359254469736928,60,20.33183162,4.1,5.9
"Iran",1997,2.12759563862676,70.3,2969332.04532754,183967134480661,600,109.92425764,3.2,5.5
"Ireland",1997,0.943038443866819,77.4,40991820.9123942,NA,60,1402.20842514,10.2,9.9
"Israel",1997,9.1491966089736,77.9,36404992.5696752,212459536636624,60,1438.01484552,11.1,11.5
"Italy",1997,1.89569473364435,78.7,36381342.2870292,2069748096568420,2300,1604.37160115,8.7,9.5
"Jamaica",1997,0.737447981769527,74.4,7141732.83926846,18097641473749.7,2100,177.84243841,8.7,8.6
"Japan",1997,0.940752292199726,80.4,75037161.7168822,9461510758043400,350,2361.91649726,11.1,11.3
"Jordan",1997,6.12975689007662,72.8,3419207.22032588,15246660070093.6,NA,145.6608702,5.7,8.5
"Kazakhstan",1997,1.07048292833894,63.9,2156761.51950228,33071140666979.4,60,67.03209249,9.9,10.2
"Kenya",1997,1.34062387626848,56.7,825832.613893804,23877070031592.6,87000,18.65775946,3.7,6
"South Korea",1997,2.87599249737547,74.9,20982163.6364882,964214347751180,350,454.37961623,NA,NA
"Kuwait",1997,8.09210883614837,76.2,42157282.1579844,70774151174210.2,NA,668.67819714,4.8,5.9
"Kyrgyz Republic",1997,3.11219884180579,65.3,522667.074047712,2454653646557.68,60,20.65968797,NA,NA
"Lao",1997,3.45266218426313,54.4,584743.087875166,2933408140800.46,60,21.99466057,NA,NA
"Latvia",1997,0.620281231581016,69.3,5493234.4561252,13364220939818.6,60,160.06976651,11.2,10.7
"Lebanon",1997,4.30515463917526,74.4,9182103.3987334,33031239661433.6,60,501.56439807,6,7
"Lesotho",1997,3.41976891895832,56.6,714808.826828762,1333274290359.89,5900,32.07559144,6.2,4.5
"Libya",1997,4.07802671566895,74.8,NA,NA,NA,200.31153167,NA,NA
"Lithuania",1997,0.745406616841253,71.1,5818454.0900111,20801770500000,60,162.5783173,10.5,10.6
"Luxembourg",1997,0.724695049541128,77.4,77184332.6414386,32378978355132.4,60,2470.73640073,9.6,10.6
"Macedonia, FYR",1997,2.2379489129263,72.3,3207945.59297572,6361336863197.28,NA,177.93578224,7.7,9.4
"Madagascar",1997,1.48190046002705,58,486764.407720432,6805604565139.42,1100,8.55261036,2.9,3.9
"Malawi",1997,0.990985958113677,45.8,310747.784809876,3206645664641.44,45000,13.32004176,2.1,4.5
"Malaysia",1997,2.08555863326673,72.8,8045687.19112752,175247127507857,2000,123.09095998,5.5,6.9
"Mali",1997,2.16655475973407,52.2,399968.918048552,4148212838575.82,4900,18.23216139,0.5,1.4
"Malta",1997,0.857103498943888,78.8,17945244.509094,6733701768614.38,60,635.49886571,NA,NA
"Mauritania",1997,2.95927703006215,62,951649.740012754,2308106536533.7,600,23.01306073,0.8,2
"Mauritius",1997,0.233627223286323,70.7,6726178.94214702,7723563660404.34,60,126.96789556,5.4,6.9
"Mexico",1997,0.596328471812335,73.6,10488579.448719,1001044129725098,7900,223.42730209,5.8,6.7
"Moldova",1997,0.902777091442896,67.9,763541.950905876,2794300118342.44,150,42.71570891,9.6,10
"Mongolia",1997,1.58286902307034,61.9,899792.791198092,2110570167265.92,60,18.76718799,7.5,8.2
"Morocco",1997,4.19265677228568,70.4,2406385.2954,67341058554084.6,300,49.33083551,1.5,3.4
"Mozambique",1997,1.10274022647306,52.5,416190.99355092,7017972766788.12,19000,10.29483756,1,2.7
"Myanmar",1997,2.66188123543446,59.7,NA,NA,4900,2.02695709,3.4,4.2
"Namibia",1997,2.30434003940063,58.1,4038039.74657632,7074128766914.14,3500,143.21525907,4.9,5.3
"Nepal",1997,0.88088609084071,63.4,423922.267004494,9619554211345.4,2700,NA,0.7,3
"Netherlands",1997,1.76953397791589,77.9,43628608.6212964,681070939174040,350,1968.53703392,10,10.7
"New Zealand",1997,1.30497807958701,77.6,25179229.40934,95210220165537,60,1297.29287352,10.8,11
"Nicaragua",1997,0.894669832421458,75,1832018.33463803,6812499143228.56,60,47.94370702,4.4,4.6
"Niger",1997,0.937598619482009,50.6,337813.688149456,3322716856885.2,2100,6.75567715,0.3,0.9
"Nigeria",1997,0.608915820279346,55,734920.161012192,84713302583328.8,71000,53.32303494,2.4,5
"Norway",1997,2.05597873433556,78.3,70633501.6646224,311151664292424,60,3017.10679139,12.1,12.3
"Oman",1997,12.4804992056222,74.5,16225620.60464,36774866106177.8,60,231.44799254,3,5
"Pakistan",1997,5.43587479697831,61.8,993990.121437138,133449090032138,300,14.68398025,1.3,4
"Panama",1997,1.17017056723522,75.6,7277659.5330863,20284496425085,1700,257.6036119,8.2,8
"Papua New Guinea",1997,1.30798350189276,57.2,1482565.91908357,7369061284354.66,600,33.72076606,2,3.7
"Paraguay",1997,1.36628020638,74.2,2944687.64528948,14766577900450.9,NA,123.03347124,5.8,6
"Peru",1997,2.01291331820134,72.4,4186415.64782522,103267805148875,4600,104.22463837,6.6,8.3
"Philippines",1997,1.91445900946248,69,2090917.77646882,151439173615618,60,41.14806543,7.8,7.9
"Poland",1997,2.03122907987341,72.7,7747008.88286176,299419259339588,350,230.05390024,11.2,11.3
"Portugal",1997,2.06533334519738,75.8,20445922.9557624,206322262057352,350,891.79760296,5.8,6.2
"Romania",1997,3.04437224450942,69.1,3421026.45716504,77157755452318.4,350,75.31467357,10,10.9
"Russia",1997,4.48239060832444,67,3181392.99907898,468631914336330,NA,194.0917899,11.1,11.2
"Rwanda",1997,4.17338345304932,44,434337.48401901,2740848878838.06,18000,13.50522974,1.7,3.1
"Saudi Arabia",1997,11.0009357492954,76,18513023.1072842,352129529322312,NA,264.80402398,2.9,6.5
"Senegal",1997,1.515255095984,58.9,913773.952137736,8073845610665.8,600,21.63975918,0.9,2.3
"Serbia",1997,4.2765401002764,72.1,1688337.680355,12915159839246.8,350,144.03886556,8.2,9.4
"Seychelles",1997,2.02502120441052,70.1,13814871.3018045,1068152034184.22,NA,431.67751946,9.2,7.9
"Sierra Leone",1997,1.11623459260733,51.3,343581.223953566,1344667308143.82,350,29.40540754,0.9,2.3
"Singapore",1997,4.48874253487118,77.2,44611367.2597028,169344750117832,60,756.39071818,5,6.9
"Slovak Republic",1997,2.33373157603765,72.8,10083776.5480959,54283903537375.6,60,229.81434204,10.1,11.3
"Slovenia",1997,1.42568151670556,75.2,17699727.3075411,35150879644775.2,60,797.39153081,9.4,10.4
"South Africa",1997,1.61929629005231,60,6059545.0253664,247993336497052,61000,286.55819466,6.5,6.9
"Spain",1997,1.3394956749173,78.6,25509263.3756508,1009718198260788,3700,1061.00415994,6.8,7.2
"Sri Lanka",1997,4.62779394635129,71.4,1519637.53203447,28216629694816,60,27.2716641,7.3,7.9
"Sudan",1997,0.836659549795696,60.8,662768.5151,21218888968888.4,3800,13.801056,1.8,4.1
"Swaziland",1997,1.49167822136705,55.8,2817201.90379044,2836426489581.9,3000,87.26508907,4.9,5.4
"Sweden",1997,2.05516019758012,79.4,49073629.130896,434108365856912,150,2297.19647757,11.4,11.3
"Switzerland",1997,1.32216692193838,79.2,66891238.2299118,464062250651350,350,3701.16608324,11.6,12.8
"Syria",1997,5.8881201426377,73.4,2469057.8595844,36681469204832.6,NA,59.08390421,3.1,5.7
"Tajikistan",1997,2.06423281348312,64.8,244796.71950112,1455360805640.39,120,5.63390062,8.6,10.2
"Tanzania",1997,1.54354486772395,53.8,581563.95548,17855251001329.4,1e+05,8.871849,2.6,4.5
"Thailand",1997,2.10243401314167,70.5,4114133.81126754,250689609350592,49000,98.96955439,5.2,6.2
"Tunisia",1997,1.7259865582259,73.9,4015377.14005576,37001700345613.8,60,116.23043342,2.6,6.2
"Turkey",1997,4.10252736770691,71.2,8308885.87078928,505040812912418,60,129.87921966,4,6.4
"Turkmenistan",1997,3.96224614719862,63.2,1018114.9818595,3942221519781.94,NA,29.97297781,9,10
"Uganda",1997,2.27633329438944,48.5,478881.029750584,10594373614162.7,110000,16.53062452,2.4,4.9
"Ukraine",1997,4.12467188733182,67.3,1191913.56317435,60303799989360,1400,60.59504365,10.8,11
"United Arab Emirates",1997,5.13029597329814,72.4,69843228.023802,182403272739242,NA,750.79055815,5.8,7.5
"United Kingdom",1997,2.62550104636915,77.1,45465076.931953,2627698929601960,600,1539.30892264,11.9,12.2
"United States",1997,3.34674498879671,76.6,63662923.1883706,17358141647771580,38000,4054.62721906,13.1,13.3
"Uruguay",1997,2.39971783190833,73.7,13946727.1778864,45413078552058.6,150,616.18933387,8.6,8.3
"Uzbekistan",1997,1.4024958283427,66.9,1029795.68531689,24372174484394.8,60,32.42820938,9.5,10.5
"Venezuela",1997,1.79528714950386,73.6,10436308.0693762,239607196964808,2800,144.27694265,6.9,7.1
"Yemen",1997,5.80190727805726,61.1,1016779.60202785,16499219561770.5,150,20.78929524,NA,NA
"Zambia",1997,1.10890631827464,45.9,665281.852386914,6231488702608.22,57000,25.78230849,3.6,6.1
"Zimbabwe",1997,3.28751908891262,52.8,1119074.17795476,13525711314259.6,110000,63.51961805,4.7,6.6
"Albania",1998,1.2288819931238,74.2,2027028.63420428,6241296164774.46,NA,47.10214156,7.7,8.8
"Algeria",1998,3.95689793175291,72.6,3501301.79986616,103896558210878,120,65.98319467,2.8,3.4
"Angola",1998,2.6424263872936,51.8,594842.55505377,17168268212716.1,7300,9.10151241,1.8,3.8
"Argentina",1998,1.13631664497056,73.8,16410949.1792305,593003773471688,3000,706.19215506,8.8,8.7
"Armenia",1998,3.52737382685527,70.5,1124055.22972676,3494801238798.7,60,35.1630764,10,10.3
"Australia",1998,1.91273182194722,79.2,40775545.6879818,762726388623306,350,1587.24293074,10.8,11.2
"Austria",1998,1.01244692241798,77.8,44865821.4443836,357885190973524,60,2655.28337724,10,11.1
"Azerbaijan",1998,2.41235591259715,65.6,1116854.84190069,8837672363960.16,60,30.60080824,9.6,10.9
"Bahrain",1998,4.77398814985694,74,23746722.195452,14514875234581.6,NA,479.34922211,5.5,7.2
"Bangladesh",1998,1.42054591484341,63.9,679716.640164464,84830914422986,60,NA,1.8,4.1
"Belarus",1998,1.49538332442512,67.9,2312595.64625014,23285525562092.6,60,89.26793041,10.5,10.7
"Belgium",1998,1.433553054942,77.5,42490182.0180238,433527300834560,60,1975.63382458,10.7,11.1
"Bolivia",1998,2.69743115391613,66.3,2046754.99195536,16315169121809.2,2100,54.36846843,5.1,7
"Botswana",1998,3.48753923788526,50.9,5972018.21634876,10125710461480.5,9000,126.28707187,4.1,3.8
"Brazil",1998,1.70146281687983,69.9,7278363.34672108,1233054626949232,11000,335.50809074,5.5,5.5
"Brunei",1998,7.25663716814159,75.6,36270256.3579172,11324154359043.5,NA,575.18830003,NA,NA
"Bulgaria",1998,2.45306067290856,71,2900050.84988524,23939217143724.4,60,82.7472833,10.7,10.8
"Burkina Faso",1998,1.16029111759835,51.8,410779.588623358,4773734913346.64,15000,12.4663275,0.4,1.2
"Burundi",1998,6.57171414292854,45.5,273527.412360376,1702301953735.99,12000,8.25611617,1.3,2.7
"Cambodia",1998,2.66204376881779,59,500909.360510918,6003963711482.02,5700,18.12216493,2.1,4.4
"Cameroon",1998,1.48674007230179,55,1140193.45470684,18523981306679.4,20000,28.99836191,2.7,5.1
"Canada",1998,1.25632122477931,78.8,43160635.4939806,1305518586358378,350,1848.57184811,13.3,13.3
"Cape Verde",1998,0.864732817228464,68.2,2133874.17319896,898794203373.918,NA,63.11761687,2.2,3.7
"Chad",1998,1.14636047520513,52.1,365924.70652286,2813900981508.92,6100,12.27848409,0.4,1.9
"Chile",1998,3.4186515442383,76.6,9645638.92612948,145062326403567,NA,424.9264297,8.8,9.1
"China",1998,1.7772090708751,69.4,1654697.19603402,2055026362156520,NA,35.37775887,4.5,6.4
"Colombia",1998,3.4409778550083,73.1,5220370.97476852,200666356715854,7400,238.84226632,5.5,5.8
"Congo, Dem. Rep.",1998,0.428432721161327,53.5,203962.647597716,9662442842497.04,NA,6.32155057,2.6,6.3
"Croatia",1998,5.68479285664514,73.5,9312831.25713054,41917053488508.6,60,372.19176553,8.7,9.7
