"country","year","militaryexpenditures","lifeExp","GDPpercap","lit","HIV","HC"
"Slovak Republic",1997,2.33373157603765,72.8,10083776.5480959,NA,"0.06",229.81434204
"Slovenia",1997,1.42568151670556,75.2,17699727.3075411,NA,"0.06",797.39153081
"South Africa",1997,1.61929629005231,60,6059545.0253664,NA,"10.7",286.55819466
"Spain",1997,1.3394956749173,78.6,25509263.3756508,NA,"0.4",1061.00415994
"Sri Lanka",1997,4.62779394635129,71.4,1519637.53203447,NA,"0.06",27.2716641
"Sudan",1997,0.836659549795696,60.8,662768.5151,NA,"0.2",13.801056
"Swaziland",1997,1.49167822136705,55.8,2817201.90379044,NA,"16",87.26508907
"Sweden",1997,2.05516019758012,79.4,49073629.130896,NA,"0.1",2297.19647757
"Switzerland",1997,1.32216692193838,79.2,66891238.2299118,NA,"0.3",3701.16608324
"Syria",1997,5.8881201426377,73.4,2469057.8595844,NA,NA,59.08390421
"Tajikistan",1997,2.06423281348312,64.8,244796.71950112,NA,"0.1",5.63390062
"Tanzania",1997,1.54354486772395,53.8,581563.95548,NA,"7.9",8.871849
"Thailand",1997,2.10243401314167,70.5,4114133.81126754,NA,"2",98.96955439
"Tunisia",1997,1.7259865582259,73.9,4015377.14005576,NA,"0.06",116.23043342
"Turkey",1997,4.10252736770691,71.2,8308885.87078928,NA,"0.06",129.87921966
"Turkmenistan",1997,3.96224614719862,63.2,1018114.9818595,NA,NA,29.97297781
"Uganda",1997,2.27633329438944,48.5,478881.029750584,NA,"8.4",16.53062452
"Ukraine",1997,4.12467188733182,67.3,1191913.56317435,NA,"0.5",60.59504365
"United Arab Emirates",1997,5.13029597329814,72.4,69843228.023802,NA,NA,750.79055815
"United Kingdom",1997,2.62550104636915,77.1,45465076.931953,NA,"0.1",1539.30892264
"United States",1997,3.34674498879671,76.6,63662923.1883706,NA,"0.5",4054.62721906
"Uruguay",1997,2.39971783190833,73.7,13946727.1778864,NA,"0.2",616.18933387
"Uzbekistan",1997,1.4024958283427,66.9,1029795.68531689,NA,"0.06",32.42820938
"Venezuela",1997,1.79528714950386,73.6,10436308.0693762,NA,NA,144.27694265
"Yemen",1997,5.80190727805726,61.1,1016779.60202785,NA,NA,20.78929524
"Zambia",1997,1.10890631827464,45.9,665281.852386914,NA,"14.8",25.78230849
"Zimbabwe",1997,3.28751908891262,52.8,1119074.17795476,NA,"26.5",63.51961805
"Albania",1998,1.2288819931238,74.2,2027028.63420428,NA,NA,47.10214156
"Algeria",1998,3.95689793175291,72.6,3501301.79986616,NA,"0.06",65.98319467
"Angola",1998,2.6424263872936,51.8,594842.55505377,NA,"1.8",9.10151241
"Argentina",1998,1.13631664497056,73.8,16410949.1792305,NA,"0.3",706.19215506
"Armenia",1998,3.52737382685527,70.5,1124055.22972676,NA,"0.1",35.1630764
"Australia",1998,1.91273182194722,79.2,40775545.6879818,NA,"0.1",1587.24293074
"Austria",1998,1.01244692241798,77.8,44865821.4443836,NA,"0.1",2655.28337724
"Azerbaijan",1998,2.41235591259715,65.6,1116854.84190069,NA,"0.06",30.60080824
"Bahrain",1998,4.77398814985694,74,23746722.195452,NA,NA,479.34922211
"Bangladesh",1998,1.42054591484341,63.9,679716.640164464,NA,"0.06",NA
"Belarus",1998,1.49538332442512,67.9,2312595.64625014,NA,"0.06",89.26793041
"Belgium",1998,1.433553054942,77.5,42490182.0180238,NA,"0.2",1975.63382458
"Bolivia",1998,2.69743115391613,66.3,2046754.99195536,NA,"0.2",54.36846843
"Botswana",1998,3.48753923788526,50.9,5972018.21634876,NA,"24.1",126.28707187
"Brazil",1998,1.70146281687983,69.9,7278363.34672108,NA,"0.4",335.50809074
"Brunei",1998,7.25663716814159,75.6,36270256.3579172,NA,NA,575.18830003
"Bulgaria",1998,2.45306067290856,71,2900050.84988524,NA,"0.06",82.7472833
"Burkina Faso",1998,1.16029111759835,51.8,410779.588623358,NA,"2.7",12.4663275
"Burundi",1998,6.57171414292854,45.5,273527.412360376,NA,"5.7",8.25611617
"Cambodia",1998,2.66204376881779,59,500909.360510918,67.3350295571421,"1.4",18.12216493
"Cameroon",1998,1.48674007230179,55,1140193.45470684,NA,"5.3",28.99836191
"Canada",1998,1.25632122477931,78.8,43160635.4939806,NA,"0.2",1848.57184811
"Cape Verde",1998,0.864732817228464,68.2,2133874.17319896,NA,NA,63.11761687
"Chad",1998,1.14636047520513,52.1,365924.70652286,NA,"2.7",12.27848409
"Chile",1998,3.4186515442383,76.6,9645638.92612948,NA,"0.2",424.9264297
"China",1998,1.7772090708751,69.4,1654697.19603402,NA,NA,35.37775887
"Colombia",1998,3.4409778550083,73.1,5220370.97476852,NA,"0.8",238.84226632
"Congo, Dem. Rep.",1998,0.428432721161327,53.5,203962.647597716,NA,NA,6.32155057
"Croatia",1998,5.68479285664514,73.5,9312831.25713054,NA,"0.06",372.19176553
"Cyprus",1998,5.06792247309218,77.1,24911142.63,NA,NA,764.37227358
"Czech Republic",1998,1.82592696971211,74.5,10785020.0989663,NA,"0.06",398.13532593
"Denmark",1998,1.6389441524903,76.7,56847576.6337522,NA,"0.1",2670.81276001
"Djibouti",1998,5.19277606727632,60,1559612.12218092,NA,"2.8",39.43436941
"Dominican Republic",1998,0.779998123892486,72.9,5113162.84590142,NA,"1",142.91588309
"Ecuador",1998,2.36078272484848,72.8,2767575.26936424,NA,"0.5",83.42084538
"Egypt",1998,3.28427279053584,68.6,2734685.2942029,NA,"0.06",65.78950512
"El Salvador",1998,1.33719938689379,71,4228815.94166516,NA,"0.6",168.50703111
"Eritrea",1998,35.2738251658978,58.8,425396.96234639,NA,"1.2",9.33540879
"Estonia",1998,1.07108251894591,69.5,7484820.46942332,NA,"0.3",222.92986046
"Ethiopia",1998,5.87567976374834,51.1,233892.010323342,NA,NA,4.54183373
"Fiji",1998,1.3640368198803,64.2,3933292.81189672,NA,"0.06",65.5691611
"Finland",1998,1.50989016642231,77.3,43189307.310232,NA,"0.06",1850.70025151
"France",1998,2.72590156022515,78.7,41078140.1339472,NA,"0.3",2482.00824887
"Gambia",1998,0.481928241903427,63.4,1138670.85657749,NA,"0.4",20.51438636
"Georgia",1998,1.13697395615685,71.4,1300791.91027496,NA,"0.06",48.6460068
"Germany",1998,1.52176353523498,77.6,43799505.7904586,NA,"0.1",2734.41470389
"Ghana",1998,0.768963922294172,60.1,503530.582551804,NA,"2.3",21.31753527
"Greece",1998,3.56621507408148,78.2,21255206.1362106,NA,"0.1",1054.59208697
"Guatemala",1998,0.720836747296262,67.7,3343961.65613844,NA,"0.4",74.56116073
"Guinea",1998,1.25500851479341,54,693956.126911944,NA,"1.8",24.9694457
"Guinea-Bissau",1998,1.4047619047619,51.7,311535.099207878,NA,"1.4",12.21491086
"Hungary",1998,1.47083369322386,71.1,8401267.46180138,NA,"0.06",335.16438594
"India",1998,2.72821389045602,60.8,826574.103830176,NA,"0.4",18.40926443
"Indonesia",1998,0.642843576815266,67,1501622.39187942,NA,"0.06",9.54915768
"Iran",1998,2.35284099055488,70.8,2993819.63195524,NA,"0.1",134.06929521
"Ireland",1998,0.842524557232697,77.6,43730834.22207,NA,"0.2",1459.44764565
"Israel",1998,8.65776073803391,78.1,37046954.7534144,NA,"0.1",1396.72760951
"Italy",1998,1.91716315724057,78.9,36897585.7734982,NA,"0.3",1652.7340042
"Jamaica",1998,0.544870099650826,74.5,6913047.65766392,NA,"2",175.00836291
"Japan",1998,0.964408223736463,80.5,73348490.7067984,NA,"0.06",2221.30636806
"Jordan",1998,6.27326872732222,73,3416266.22267394,NA,NA,157.30296597
"Kazakhstan",1998,1.09619801028522,64.2,2152620.45914416,NA,"0.06",70.21773769
"Kenya",1998,1.22013398554457,56.1,831414.335565942,NA,"10.1",21.32192039
"South Korea",1998,3.02745615187518,75.4,19403345.8399329,NA,"0.06",312.96982004
"Kuwait",1998,8.8022156589215,76.3,41597908.2523028,NA,NA,652.20872634
"Kyrgyz Republic",1998,2.66811774824905,65.6,525631.652956804,NA,"0.06",23.35560495
"Lao",1998,2.60512317442765,54.9,595564.653789962,NA,"0.06",16.03570625
"Latvia",1998,0.635424940428912,69,5807167.22443822,NA,"0.2",175.70363598
"Lebanon",1998,4.02309839764427,74.9,9389771.85200598,NA,"0.1",541.89613616
"Lesotho",1998,3.48175951724304,54.6,739868.029947398,NA,"23.4",29.42428545
"Libya",1998,5.29744153194161,74.8,NA,NA,NA,213.94417778
"Lithuania",1998,1.22844664809557,71.3,6307864.63702596,NA,"0.06",192.71405629
"Luxembourg",1998,0.740757754987195,77.7,81178540.1401508,NA,"0.2",2582.97675929
"Macedonia, FYR",1998,2.20639198539704,72.4,3300671.67279672,NA,NA,187.22926601
"Madagascar",1998,1.34930670753698,58.3,490162.245533086,NA,"0.2",8.25387437
"Malawi",1998,0.827276144375782,45.3,313931.528617858,64.1342511384478,"14.7",9.19798397
"Malaysia",1998,1.60533541882619,73,7272946.2041866,NA,"0.4",95.89780454
"Mali",1998,2.10182289515329,50.9,412517.91238278,19.0449716644285,"1.8",16.9858031
"Malta",1998,0.763373172429798,78.9,18751111.4748304,NA,"0.1",663.17453078
"Mauritania",1998,1.85202333549403,62.5,966781.319112986,NA,"0.5",23.84502662
"Mauritius",1998,0.202915781255453,71,7059879.54952942,NA,"0.2",126.88854577
"Mexico",1998,0.588999848509049,73.7,10826182.3742769,NA,"0.3",235.54328705
"Moldova",1998,0.64742563123999,68.5,715257.159742614,NA,"0.3",30.93919198
"Mongolia",1998,1.7716221777662,62.1,921486.535218828,NA,"0.06",18.15838332
"Morocco",1998,3.61044265515044,70.8,2555557.5892,NA,"0.1",55.09300769
"Mozambique",1998,1.13921106454505,52.6,449518.72496401,NA,"6.7",11.38465051
"Myanmar",1998,2.31709256443132,60.1,NA,NA,"0.7",2.01587002
"Namibia",1998,2.3205066794401,56.7,4053684.08621164,NA,"12.5",128.91170358
"Nepal",1998,0.927055460453057,63.9,426131.921377414,NA,"0.5",NA
"Netherlands",1998,1.69782378387923,78.1,45061634.5317398,NA,"0.2",2067.16920631
"New Zealand",1998,1.29965324879448,78,25063284.4659622,NA,"0.1",1124.06057236
"Nicaragua",1998,0.735362192331601,73.2,1866330.00287508,NA,"0.1",53.09791738
"Niger",1998,1.06107295844659,51.2,360208.801274798,NA,"0.9",7.52020991
"Nigeria",1998,0.890882454423585,55.1,731505.114579676,NA,"4",60.83266871
"Norway",1998,2.19991932372233,78.3,72097863.1206788,NA,"0.1",3154.94523019
"Oman",1998,12.4819372700236,74.8,16680114.6523547,NA,"0.06",227.5253834
"Pakistan",1998,5.2284535429495,62,993063.784623962,42.6993097163736,"0.06",15.51629039
"Panama",1998,0.951292019208781,75.8,7657956.20466376,NA,"1.6",272.46739325
"Papua New Guinea",1998,1.10205546158183,56.5,1389322.18630447,NA,"0.2",28.08137096
"Paraguay",1998,1.26965817592357,74.2,2898514.44290136,NA,"0.3",110.69868563
"Peru",1998,2.03509180239583,73.1,4090585.63888968,NA,"0.5",101.84824987
"Philippines",1998,1.69729229777006,69,2033550.59674292,NA,"0.06",31.19614199
"Poland",1998,2.01913123937015,73,8130029.23377342,NA,"0.1",266.73684005
"Portugal",1998,1.90076692049485,76.1,21415495.1623148,NA,"0.4",933.34984267
"Romania",1998,2.9775426293446,69.8,3263940.1388575,NA,"0.1",85.41603362
"Russia",1998,3.25524794645573,67.2,3021085.39116334,NA,"0.1",121.40097599
"Rwanda",1998,4.3779171060873,45.6,428802.79789807,NA,"4.2",15.06583279
"Saudi Arabia",1998,14.3110374902712,76.3,18804459.1982486,NA,NA,253.06499599
"Senegal",1998,1.49275833225821,59.1,943826.642171396,NA,"0.5",22.84460917
"Serbia",1998,3.96269980380299,71.5,1718552.35055112,NA,"0.06",117.29325142
"Seychelles",1998,1.73367069627964,70.4,14685755.8335403,NA,NA,413.10972118
"Singapore",1998,5.25379520811706,77.6,42185127.0382414,NA,"0.1",700.11070162
"Slovak Republic",1998,1.77671770775447,72.8,10509420.3991174,NA,"0.06",234.75718237
"Slovenia",1998,1.3862797459659,75.4,18361865.298343,NA,"0.06",856.76032986
"South Africa",1998,1.47638010141035,58.9,5949362.3774543,NA,"12.9",264.7372803
"Spain",1998,1.25228686933843,78.8,26556007.1943066,NA,"0.4",1107.14030037
"Sri Lanka",1998,4.64642932221072,72,1572740.57833454,NA,"0.06",31.43735824
"Sudan",1998,2.31068960921872,61.2,674001.6764,NA,"0.3",13.80725025
"Swaziland",1998,1.62888868495916,53.5,2886781.10192964,NA,"18.5",84.40750939
"Sweden",1998,2.01484031794191,79.5,51108772.5784466,NA,"0.1",2335.52954369
"Switzerland",1998,1.28167988088855,79.5,68516284.0663302,NA,"0.3",3850.61879079
"Syria",1998,5.80686298391748,73.8,2566134.16633122,NA,NA,56.68972479
"Tajikistan",1998,1.71672083597188,64.9,254243.082796642,NA,"0.1",7.79411699
"Tanzania",1998,1.43766332959028,53.7,588343.94836,NA,"7.7",9.80152263
"Thailand",1998,1.88697727573278,70.4,3638352.35383934,NA,"2",67.76340067
"Tunisia",1998,1.67958916524016,74.3,4161328.98744206,NA,"0.06",122.16353234
"Turkey",1998,3.26053759384889,72,8368575.66241526,NA,"0.06",154.90182221
"Turkmenistan",1998,3.11396927474098,63.3,1075689.28120139,NA,NA,31.31719101
"Uganda",1998,2.53624384927843,48.7,487697.237030786,NA,"8",14.79745017
"Ukraine",1998,3.35500461230672,68.1,1179764.27093436,NA,"0.7",55.58015896
"United Arab Emirates",1998,6.26560734615744,72.8,66389431.7323694,NA,NA,838.99853209
"United Kingdom",1998,2.53209911369138,77.3,46926076.0842108,NA,"0.1",1656.9472333
"United States",1998,3.13783319986272,76.8,65694703.938056,NA,"0.5",4235.83719866
"Uruguay",1998,2.25813451928315,74,14498619.5326705,NA,"0.2",661.2277308
"Venezuela",1998,1.58958775631128,73.6,10264031.7042865,NA,NA,175.82767509
"Yemen",1998,6.07609788803218,61.5,1046266.32950928,NA,NA,21.64074593
"Albania",1999,1.24206452644451,74.2,2236343.01065558,NA,NA,65.02402417
"Algeria",1999,3.76752507239682,73,3562284.92789996,NA,"0.06",62.52147047
"Angola",1999,17.3373711490303,51.8,597146.958588096,NA,"1.9",8.82515841
"Argentina",1999,1.22035944920598,73.9,15679029.8762673,NA,"0.3",725.70479611
"Armenia",1999,3.6964133057364,70.8,1168090.8708659,NA,"0.1",34.0302969
"Australia",1999,1.93364222802336,79.4,42309516.101566,NA,"0.1",1744.91406344
"Austria",1999,1.0006702181995,78,46363386.328306,NA,"0.1",2670.43116551
"Azerbaijan",1999,2.62510993144516,65.9,1189021.34213062,98.7918027041485,"0.06",30.75942262
"Bahrain",1999,4.94075134537543,74.2,24154212.4813048,NA,NA,495.96267676
"Bangladesh",1999,1.42364191425376,64.6,699301.482702808,NA,"0.06",NA
"Belarus",1999,1.36811396270343,67.7,2399325.70315932,99.5907324275548,"0.1",74.01820404
"Belgium",1999,1.41411688860794,77.7,43893491.3670414,NA,"0.2",2010.91333863
"Belize",1999,0.825816814921047,69.3,6053554.17199284,NA,"2",109.40337569
"Benin",1999,0.748350229340332,57.1,673429.36132098,NA,"1.4",18.03651168
"Bolivia",1999,2.13887420133904,66.9,2013172.96953942,NA,"0.2",63.08305685
"Botswana",1999,2.8899130139627,49.2,6156203.36148966,NA,"25.3",130.67871482
"Brazil",1999,1.68056338028169,70.3,7189739.63904926,NA,"0.4",241.99146304
"Brunei",1999,5.61754520969604,75.8,36507552.6143776,NA,NA,589.1639585
"Bulgaria",1999,2.69854111416222,71.4,2973636.94670506,NA,"0.06",96.32914452
"Burkina Faso",1999,1.14216323959078,52.2,428992.558434782,NA,"2.5",13.27783641
"Burundi",1999,6.25823451910408,46.3,268173.034132528,NA,"5.4",7.2190512
"Cambodia",1999,2.51194798697772,59.5,549639.53736242,NA,"1.4",17.75781748
"Cameroon",1999,1.49093849716641,54.7,1163272.16781095,NA,"5.4",28.97120522
"Canada",1999,1.24170306410258,79,45172882.532682,NA,"0.2",1936.58787663
"Cape Verde",1999,0.844799646142494,68.2,2342055.03522704,NA,NA,62.23116588
"Chad",1999,1.6933059965127,51.7,351666.362453532,NA,"2.9",11.32896737
"Chile",1999,3.82352112799689,76.9,9968203.59954638,NA,"0.2",395.07251315
"China",1999,1.89569231798566,69.6,1765104.64358416,NA,NA,38.60333443
"Colombia",1999,3.76274193373332,73.2,4916042.71685972,NA,"0.9",206.03618478
"Congo, Dem. Rep.",1999,1.15776474792351,54,190994.553517299,NA,NA,11.50030867
"Croatia",1999,4.48875029608568,73.8,9108456.69083226,NA,"0.06",371.97604186
"Cyprus",1999,2.96825662508861,77.5,25827908.798,NA,NA,781.09886248
"Czech Republic",1999,1.93985825186608,74.7,10977364.5616896,NA,"0.06",383.83183533
"Denmark",1999,1.60102449745483,76.3,58110533.0060778,NA,"0.1",2926.94834972
"Djibouti",1999,4.99513501769132,59.9,1542908.65913022,NA,"2.9",46.89280721
"Dominican Republic",1999,0.816302070166487,73.2,5370416.65260382,NA,"1",150.26650229
"Ecuador",1999,1.77521891731006,73.1,2552972.93402834,NA,"0.5",64.90718762
"Egypt",1999,3.21228868660598,69,2851529.30254104,NA,"0.06",72.76944074
"El Salvador",1999,1.3127743701025,71.6,4350241.96952692,NA,"0.7",168.07382323
"Eritrea",1999,39.6154188551589,52.2,412038.721865814,NA,"1.2",9.08285662
"Estonia",1999,1.29141166038968,70.2,7521496.78503186,NA,"0.4",271.37095265
"Ethiopia",1999,9.50704225352113,50.6,239440.220884612,NA,NA,4.51079263
"Fiji",1999,1.22604763025122,64.1,4246319.02011182,NA,"0.06",75.05774264
"Finland",1999,1.2687927665732,77.5,44773259.133958,NA,"0.06",1860.19288534
"France",1999,2.67079988371669,78.8,42292790.4450308,NA,"0.3",2451.71894474
"Gambia",1999,0.43193262404628,63.4,1177669.54129216,NA,"0.4",19.75364092
"Georgia",1999,0.924374855931971,71.4,1348573.45294289,NA,"0.06",36.67806407
"Germany",1999,1.52999700029997,77.8,44590199.3111502,NA,"0.1",2691.20688618
"Ghana",1999,0.767743126755362,60.1,513479.905157334,NA,"2.3",20.4574842
"Greece",1999,3.59651916381899,78.3,21885654.4094646,NA,"0.1",1113.65982798
"Guatemala",1999,0.675600909681102,68.8,3393131.297121,NA,"0.4",79.88646585
"Guinea",1999,1.59510626395939,54,710470.971848154,NA,"1.8",23.66483965
"Hungary",1999,1.67331164703029,71.3,8694507.67719926,NA,"0.06",345.16029017
"India",1999,2.97187491671323,61.2,881138.618642594,NA,"0.4",18.22755347
"Indonesia",1999,0.580959930425864,67.2,1493585.55542333,NA,"0.06",15.15809449
"Iran",1999,2.97417692814246,71.3,2997341.0303102,NA,"0.1",177.6892197
"Ireland",1999,0.769053329749751,77.7,47528325.6932178,NA,"0.2",1558.21722626
"Israel",1999,8.36723659022627,78.5,37327477.6305914,NA,"0.1",1322.80216096
"Italy",1999,1.96120261348065,79.3,37426707.9393012,NA,"0.3",1643.31300953
"Jamaica",1999,0.511029774300017,74.6,6937961.38115862,79.9201232980103,"2",161.732701
"Japan",1999,0.977217019024637,80.6,73063562.48322,NA,"0.06",2603.80209074
"Jordan",1999,6.28088248830653,73.2,3469400.95564732,NA,NA,160.52344822
"Kazakhstan",1999,0.852981539942125,65,2231899.37260778,99.5126580772805,"0.06",49.07317418
"Kenya",1999,1.17804328003548,55.8,829200.12539844,NA,"9.6",17.76721707
"South Korea",1999,2.71558278797567,75.8,21093624.3310286,NA,"0.06",422.47728823
"Kuwait",1999,7.59071217768252,77.3,38796444.4467964,NA,NA,595.79718266
"Kyrgyz Republic",1999,2.5992931522822,65.8,536810.675054704,NA,"0.06",15.27470778
"Lao",1999,1.06492121424091,55.5,626828.9341873,NA,"0.06",10.36693736
"Latvia",1999,0.776083680109093,70,6129742.34773928,NA,"0.2",196.25589278
"Lebanon",1999,4.77062121038783,75.6,9231056.09763422,NA,"0.1",490.3212355
"Lesotho",1999,4.34749022335239,52.9,729839.092750676,NA,"24.2",27.64470776
"Libya",1999,3.7838602447132,74.9,12732805.8695359,NA,NA,215.30211556
"Lithuania",1999,1.05046085837008,71.8,6284597.26613242,NA,"0.06",193.09346802
"Luxembourg",1999,0.663756863849388,78.1,86833320.9677014,NA,"0.2",2867.50912412
"Macedonia, FYR",1999,1.80326211965492,72.6,3428795.34215952,NA,NA,164.47252878
"Madagascar",1999,1.21147106793994,58.8,497104.215798208,NA,"0.2",7.99496669
"Malawi",1999,0.811014322709728,45.1,314303.606652864,NA,"14.5",10.58562727
"Malaysia",1999,2.10164777318306,73.1,7535274.02930968,NA,"0.4",106.74122258
"Mali",1999,2.2747215209095,53.5,427969.580596242,NA,"1.8",16.20183902
"Malta",1999,0.716154439303811,79,19540711.005728,NA,"0.1",657.06649801
"Mauritania",1999,2.27499609515596,63.2,1011975.51245876,NA,"0.5",27.63861904
"Mauritius",1999,0.210961445104074,71.2,7152688.5700139,NA,"0.3",126.26931441
"Mexico",1999,0.604348961664561,74.1,11072938.3963542,NA,"0.3",276.8059349
"Moldova",1999,0.511298230031613,68.4,692031.94459008,NA,"0.4",16.55639906
"Mongolia",1999,1.70434563754523,62.3,941045.786900218,NA,"0.06",17.88312033
"Morocco",1999,2.96969214696241,71.1,2535602.1052,NA,"0.1",55.671864
"Mozambique",1999,1.24587002649417,52.6,473939.652450094,NA,"7.7",13.25586434
"Myanmar",1999,1.99514226231784,60.4,NA,NA,"0.7",2.59805924
"Namibia",1999,3.12318700444788,55.4,4080693.59397284,NA,"14.1",127.48873803
"Nepal",1999,0.947268708556994,64.6,434284.550744434,NA,"0.5",NA
"Netherlands",1999,1.70769537511037,78,46859605.871096,NA,"0.2",2105.04177597
"New Zealand",1999,1.24124875330729,78.2,26222006.3976648,NA,"0.1",1153.42383211
"Nicaragua",1999,0.71949282543475,75.6,1964510.93842951,NA,"0.1",51.67614217
"Niger",1999,1.16690805217401,51.8,345854.71524596,NA,"1",7.04960027
"Nigeria",1999,1.41382370801738,55.2,722403.860038562,NA,"4",16.12941034
"Norway",1999,2.08065616167349,78.5,73056428.8682702,NA,"0.1",3325.03862093
"Oman",1999,11.3731328090049,75.1,16685626.9224688,NA,"0.06",243.28733939
"Pakistan",1999,5.00275832355186,62.1,1004249.31888983,NA,"0.06",15.59195457
